model,mapping,method,is_counter,roi_kind,roi,s2,trough_uv,min_uv,dip_uv_threshold,s7
whisper-small,mtrf,method_09,False,electrode,C3,True,-1.00566,-1.00566,0.75,True
whisper-small,mtrf,method_09,False,electrode,C3,True,-1.00566,-1.00566,1.0,True
whisper-small,mtrf,method_09,False,electrode,C3,True,-1.00566,-1.00566,1.5,False
whisper-small,mtrf,method_09,False,electrode,C3,True,-1.00566,-1.00566,2.0,False
whisper-small,mtrf,method_09,False,electrode,C3,True,-1.00566,-1.00566,2.5,False
whisper-small,mtrf,method_09,False,electrode,C4,True,-2.00549,-2.00549,0.25,True
whisper-small,mtrf,method_09,False,electrode,C4,True,-2.00549,-2.00549,0.5,True
whisper-small,mtrf,method_09,False,electrode,C4,True,-2.00549,-2.00549,0.75,True
whisper-small,mtrf,method_09,False,electrode,C4,True,-2.00549,-2.00549,1.0,True
whisper-small,mtrf,method_09,False,electrode,C4,True,-2.00549,-2.00549,1.5,True
whisper-small,mtrf,method_09,False,electrode,C4,True,-2.00549,-2.00549,2.0,True
whisper-small,mtrf,method_09,False,electrode,C4,True,-2.00549,-2.00549,2.5,False
whisper-small,mtrf,method_09_counter,True,electrode,Fz,True,-0.38073,-0.38073,0.25,True
whisper-small,mtrf,method_09_counter,True,electrode,Fz,True,-0.38073,-0.38073,0.5,False
whisper-small,mtrf,method_09_counter,True,electrode,Fz,True,-0.38073,-0.38073,0.75,False
whisper-small,mtrf,method_09_counter,True,electrode,Fz,True,-0.38073,-0.38073,1.0,False
whisper-small,mtrf,method_09_counter,True,electrode,Fz,True,-0.38073,-0.38073,1.5,False
whisper-small,mtrf,method_09_counter,True,electrode,Fz,True,-0.38073,-0.38073,2.0,False
whisper-small,mtrf,method_09_counter,True,electrode,Fz,True,-0.38073,-0.38073,2.5,False
whisper-small,mtrf,method_09_counter,True,electrode,F3,True,-0.76889,-0.76889,0.25,True
whisper-small,mtrf,method_09_counter,True,electrode,F3,True,-0.76889,-0.76889,0.5,True
whisper-small,mtrf,method_09_counter,True,electrode,F3,True,-0.76889,-0.76889,0.75,True
whisper-small,mtrf,method_09_counter,True,electrode,F3,True,-0.76889,-0.76889,1.0,False
whisper-small,mtrf,method_09_counter,True,electrode,F3,True,-0.76889,-0.76889,1.5,False
whisper-small,mtrf,method_09_counter,True,electrode,F3,True,-0.76889,-0.76889,2.0,False
whisper-small,mtrf,method_09_counter,True,electrode,F3,True,-0.76889,-0.76889,2.5,False
whisper-small,mtrf,method_09_counter,True,electrode,F4,True,-1.53992,-1.53992,0.25,True
whisper-small,mtrf,method_09_counter,True,electrode,F4,True,-1.53992,-1.53992,0.5,True
whisper-small,mtrf,method_09_counter,True,electrode,F4,True,-1.53992,-1.53992,0.75,True
whisper-small,mtrf,method_09_counter,True,electrode,F4,True,-1.53992,-1.53992,1.0,True
whisper-small,mtrf,method_09_counter,True,electrode,F4,True,-1.53992,-1.53992,1.5,True
whisper-small,mtrf,method_09_counter,True,electrode,F4,True,-1.53992,-1.53992,2.0,False
whisper-small,mtrf,method_09_counter,True,electrode,F4,True,-1.53992,-1.53992,2.5,False
whisper-small,mtrf,method_09_counter,True,electrode,FCz,False,0.00702,0.00702,0.25,False
whisper-small,mtrf,method_09_counter,True,electrode,FCz,False,0.00702,0.00702,0.5,False
whisper-small,mtrf,method_09_counter,True,electrode,FCz,False,0.00702,0.00702,0.75,False
whisper-small,mtrf,method_09_counter,True,electrode,FCz,False,0.00702,0.00702,1.0,False
whisper-small,mtrf,method_09_counter,True,electrode,FCz,False,0.00702,0.00702,1.5,False
whisper-small,mtrf,method_09_counter,True,electrode,FCz,False,0.00702,0.00702,2.0,False
whisper-small,mtrf,method_09_counter,True,electrode,FCz,False,0.00702,0.00702,2.5,False
whisper-small,mtrf,method_09_counter,True,electrode,Cz,True,-1.82805,-1.82805,0.25,True
whisper-small,mtrf,method_09_counter,True,electrode,Cz,True,-1.82805,-1.82805,0.5,True
whisper-small,mtrf,method_09_counter,True,electrode,Cz,True,-1.82805,-1.82805,0.75,True
whisper-small,mtrf,method_09_counter,True,electrode,Cz,True,-1.82805,-1.82805,1.0,True
whisper-small,mtrf,method_09_counter,True,electrode,Cz,True,-1.82805,-1.82805,1.5,True
whisper-small,mtrf,method_09_counter,True,electrode,Cz,True,-1.82805,-1.82805,2.0,False
whisper-small,mtrf,method_09_counter,True,electrode,Cz,True,-1.82805,-1.82805,2.5,False
whisper-small,mtrf,method_09_counter,True,electrode,C3,True,-0.13146,-0.13146,0.25,False
whisper-small,mtrf,method_09_counter,True,electrode,C3,True,-0.13146,-0.13146,0.5,False
whisper-small,mtrf,method_09_counter,True,electrode,C3,True,-0.13146,-0.13146,0.75,False
whisper-small,mtrf,method_09_counter,True,electrode,C3,True,-0.13146,-0.13146,1.0,False
whisper-small,mtrf,method_09_counter,True,electrode,C3,True,-0.13146,-0.13146,1.5,False
whisper-small,mtrf,method_09_counter,True,electrode,C3,True,-0.13146,-0.13146,2.0,False
whisper-small,mtrf,method_09_counter,True,electrode,C3,True,-0.13146,-0.13146,2.5,False
whisper-small,mtrf,method_09_counter,True,electrode,C4,True,0.13409,0.13409,0.25,False
whisper-small,mtrf,method_09_counter,True,electrode,C4,True,0.13409,0.13409,0.5,False
whisper-small,mtrf,method_09_counter,True,electrode,C4,True,0.13409,0.13409,0.75,False
whisper-small,mtrf,method_09_counter,True,electrode,C4,True,0.13409,0.13409,1.0,False
whisper-small,mtrf,method_09_counter,True,electrode,C4,True,0.13409,0.13409,1.5,False
whisper-small,mtrf,method_09_counter,True,electrode,C4,True,0.13409,0.13409,2.0,False
whisper-small,mtrf,method_09_counter,True,electrode,C4,True,0.13409,0.13409,2.5,False
whisper-small,mtrf,method_10,False,electrode,Fz,True,0.03183,0.03183,0.25,False
whisper-small,mtrf,method_10,False,electrode,Fz,True,0.03183,0.03183,0.5,False
whisper-small,mtrf,method_10,False,electrode,Fz,True,0.03183,0.03183,0.75,False
whisper-small,mtrf,method_10,False,electrode,Fz,True,0.03183,0.03183,1.0,False
whisper-small,mtrf,method_10,False,electrode,Fz,True,0.03183,0.03183,1.5,False
whisper-small,mtrf,method_10,False,electrode,Fz,True,0.03183,0.03183,2.0,False
whisper-small,mtrf,method_10,False,electrode,Fz,True,0.03183,0.03183,2.5,False
whisper-small,mtrf,method_10,False,electrode,F3,True,-2.3511,-2.3511,0.25,True
whisper-small,mtrf,method_10,False,electrode,F3,True,-2.3511,-2.3511,0.5,True
whisper-small,mtrf,method_10,False,electrode,F3,True,-2.3511,-2.3511,0.75,True
whisper-small,mtrf,method_10,False,electrode,F3,True,-2.3511,-2.3511,1.0,True
whisper-small,mtrf,method_10,False,electrode,F3,True,-2.3511,-2.3511,1.5,True
whisper-small,mtrf,method_10,False,electrode,F3,True,-2.3511,-2.3511,2.0,True
whisper-small,mtrf,method_10,False,electrode,F3,True,-2.3511,-2.3511,2.5,False
whisper-small,mtrf,method_10,False,electrode,F4,True,-2.32712,-2.32712,0.25,True
whisper-small,mtrf,method_10,False,electrode,F4,True,-2.32712,-2.32712,0.5,True
whisper-small,mtrf,method_10,False,electrode,F4,True,-2.32712,-2.32712,0.75,True
whisper-small,mtrf,method_10,False,electrode,F4,True,-2.32712,-2.32712,1.0,True
whisper-small,mtrf,method_10,False,electrode,F4,True,-2.32712,-2.32712,1.5,True
whisper-small,mtrf,method_10,False,electrode,F4,True,-2.32712,-2.32712,2.0,True
whisper-small,mtrf,method_10,False,electrode,F4,True,-2.32712,-2.32712,2.5,False
whisper-small,mtrf,method_10,False,electrode,FCz,True,-0.11718,-0.11718,0.25,False
whisper-small,mtrf,method_10,False,electrode,FCz,True,-0.11718,-0.11718,0.5,False
whisper-small,mtrf,method_10,False,electrode,FCz,True,-0.11718,-0.11718,0.75,False
whisper-small,mtrf,method_10,False,electrode,FCz,True,-0.11718,-0.11718,1.0,False
whisper-small,mtrf,method_10,False,electrode,FCz,True,-0.11718,-0.11718,1.5,False
whisper-small,mtrf,method_10,False,electrode,FCz,True,-0.11718,-0.11718,2.0,False
whisper-small,mtrf,method_10,False,electrode,FCz,True,-0.11718,-0.11718,2.5,False
whisper-small,mtrf,method_10,False,electrode,Cz,False,-0.20564,-0.20564,0.25,False
whisper-small,mtrf,method_10,False,electrode,Cz,False,-0.20564,-0.20564,0.5,False
whisper-small,mtrf,method_10,False,electrode,Cz,False,-0.20564,-0.20564,0.75,False
whisper-small,mtrf,method_10,False,electrode,Cz,False,-0.20564,-0.20564,1.0,False
whisper-small,mtrf,method_10,False,electrode,Cz,False,-0.20564,-0.20564,1.5,False
whisper-small,mtrf,method_10,False,electrode,Cz,False,-0.20564,-0.20564,2.0,False
whisper-small,mtrf,method_10,False,electrode,Cz,False,-0.20564,-0.20564,2.5,False
whisper-small,mtrf,method_10,False,electrode,C3,True,-0.05509,-0.05509,0.25,False
whisper-small,mtrf,method_10,False,electrode,C3,True,-0.05509,-0.05509,0.5,False
whisper-small,mtrf,method_10,False,electrode,C3,True,-0.05509,-0.05509,0.75,False
whisper-small,mtrf,method_10,False,electrode,C3,True,-0.05509,-0.05509,1.0,False
whisper-small,mtrf,method_10,False,electrode,C3,True,-0.05509,-0.05509,1.5,False
whisper-small,mtrf,method_10,False,electrode,C3,True,-0.05509,-0.05509,2.0,False
whisper-small,mtrf,method_10,False,electrode,C3,True,-0.05509,-0.05509,2.5,False
whisper-small,mtrf,method_10,False,electrode,C4,True,-0.56218,-0.56218,0.25,True
whisper-small,mtrf,method_10,False,electrode,C4,True,-0.56218,-0.56218,0.5,True
whisper-small,mtrf,method_10,False,electrode,C4,True,-0.56218,-0.56218,0.75,False
whisper-small,mtrf,method_10,False,electrode,C4,True,-0.56218,-0.56218,1.0,False
whisper-small,mtrf,method_10,False,electrode,C4,True,-0.56218,-0.56218,1.5,False
whisper-small,mtrf,method_10,False,electrode,C4,True,-0.56218,-0.56218,2.0,False
whisper-small,mtrf,method_10,False,electrode,C4,True,-0.56218,-0.56218,2.5,False
whisper-small,mtrf,method_10_counter,True,electrode,Fz,True,-0.34937,-0.51326,0.25,True
whisper-small,mtrf,method_10_counter,True,electrode,Fz,True,-0.34937,-0.51326,0.5,False
whisper-small,mtrf,method_10_counter,True,electrode,Fz,True,-0.34937,-0.51326,0.75,False
whisper-small,mtrf,method_10_counter,True,electrode,Fz,True,-0.34937,-0.51326,1.0,False
whisper-small,mtrf,method_10_counter,True,electrode,Fz,True,-0.34937,-0.51326,1.5,False
whisper-small,mtrf,method_10_counter,True,electrode,Fz,True,-0.34937,-0.51326,2.0,False
whisper-small,mtrf,method_10_counter,True,electrode,Fz,True,-0.34937,-0.51326,2.5,False
whisper-small,mtrf,method_10_counter,True,electrode,F3,True,-1.31799,-1.31799,0.25,True
whisper-small,mtrf,method_10_counter,True,electrode,F3,True,-1.31799,-1.31799,0.5,True
whisper-small,mtrf,method_10_counter,True,electrode,F3,True,-1.31799,-1.31799,0.75,True
whisper-small,mtrf,method_10_counter,True,electrode,F3,True,-1.31799,-1.31799,1.0,True
whisper-small,mtrf,method_10_counter,True,electrode,F3,True,-1.31799,-1.31799,1.5,False
whisper-small,mtrf,method_10_counter,True,electrode,F3,True,-1.31799,-1.31799,2.0,False
whisper-small,mtrf,method_10_counter,True,electrode,F3,True,-1.31799,-1.31799,2.5,False
whisper-small,mtrf,method_10_counter,True,electrode,F4,True,-1.32982,-1.32982,0.25,True
whisper-small,mtrf,method_10_counter,True,electrode,F4,True,-1.32982,-1.32982,0.5,True
whisper-small,mtrf,method_10_counter,True,electrode,F4,True,-1.32982,-1.32982,0.75,True
whisper-small,mtrf,method_10_counter,True,electrode,F4,True,-1.32982,-1.32982,1.0,True
whisper-small,mtrf,method_10_counter,True,electrode,F4,True,-1.32982,-1.32982,1.5,False
whisper-small,mtrf,method_10_counter,True,electrode,F4,True,-1.32982,-1.32982,2.0,False
whisper-small,mtrf,method_10_counter,True,electrode,F4,True,-1.32982,-1.32982,2.5,False
whisper-small,mtrf,method_10_counter,True,electrode,FCz,True,-0.72743,-0.72743,0.25,True
whisper-small,mtrf,method_10_counter,True,electrode,FCz,True,-0.72743,-0.72743,0.5,True
whisper-small,mtrf,method_10_counter,True,electrode,FCz,True,-0.72743,-0.72743,0.75,False
whisper-small,mtrf,method_10_counter,True,electrode,FCz,True,-0.72743,-0.72743,1.0,False
whisper-small,mtrf,method_10_counter,True,electrode,FCz,True,-0.72743,-0.72743,1.5,False
whisper-small,mtrf,method_10_counter,True,electrode,FCz,True,-0.72743,-0.72743,2.0,False
whisper-small,mtrf,method_10_counter,True,electrode,FCz,True,-0.72743,-0.72743,2.5,False
whisper-small,mtrf,method_10_counter,True,electrode,Cz,True,-0.80882,-1.24506,0.25,True
whisper-small,mtrf,method_10_counter,True,electrode,Cz,True,-0.80882,-1.24506,0.5,True
whisper-small,mtrf,method_10_counter,True,electrode,Cz,True,-0.80882,-1.24506,0.75,True
whisper-small,mtrf,method_10_counter,True,electrode,Cz,True,-0.80882,-1.24506,1.0,False
whisper-small,mtrf,method_10_counter,True,electrode,Cz,True,-0.80882,-1.24506,1.5,False
whisper-small,mtrf,method_10_counter,True,electrode,Cz,True,-0.80882,-1.24506,2.0,False
whisper-small,mtrf,method_10_counter,True,electrode,Cz,True,-0.80882,-1.24506,2.5,False
whisper-small,mtrf,method_10_counter,True,electrode,C3,True,-0.90142,-0.90142,0.25,True
whisper-small,mtrf,method_10_counter,True,electrode,C3,True,-0.90142,-0.90142,0.5,True
whisper-small,mtrf,method_10_counter,True,electrode,C3,True,-0.90142,-0.90142,0.75,True
whisper-small,mtrf,method_10_counter,True,electrode,C3,True,-0.90142,-0.90142,1.0,False
whisper-small,mtrf,method_10_counter,True,electrode,C3,True,-0.90142,-0.90142,1.5,False
whisper-small,mtrf,method_10_counter,True,electrode,C3,True,-0.90142,-0.90142,2.0,False
whisper-small,mtrf,method_10_counter,True,electrode,C3,True,-0.90142,-0.90142,2.5,False
whisper-small,mtrf,method_10_counter,True,electrode,C4,True,-1.23268,-1.23268,0.25,True
whisper-small,mtrf,method_10_counter,True,electrode,C4,True,-1.23268,-1.23268,0.5,True
whisper-small,mtrf,method_10_counter,True,electrode,C4,True,-1.23268,-1.23268,0.75,True
whisper-small,mtrf,method_10_counter,True,electrode,C4,True,-1.23268,-1.23268,1.0,True
whisper-small,mtrf,method_10_counter,True,electrode,C4,True,-1.23268,-1.23268,1.5,False
whisper-small,mtrf,method_10_counter,True,electrode,C4,True,-1.23268,-1.23268,2.0,False
whisper-small,mtrf,method_10_counter,True,electrode,C4,True,-1.23268,-1.23268,2.5,False
whisper-small,mtrf,method_12,False,electrode,Fz,False,-0.09922,-0.09922,0.25,False
whisper-small,mtrf,method_12,False,electrode,Fz,False,-0.09922,-0.09922,0.5,False
whisper-small,mtrf,method_12,False,electrode,Fz,False,-0.09922,-0.09922,0.75,False
whisper-small,mtrf,method_12,False,electrode,Fz,False,-0.09922,-0.09922,1.0,False
whisper-small,mtrf,method_12,False,electrode,Fz,False,-0.09922,-0.09922,1.5,False
whisper-small,mtrf,method_12,False,electrode,Fz,False,-0.09922,-0.09922,2.0,False
whisper-small,mtrf,method_12,False,electrode,Fz,False,-0.09922,-0.09922,2.5,False
whisper-small,mtrf,method_12,False,electrode,F3,True,-2.24507,-2.24507,0.25,True
whisper-small,mtrf,method_12,False,electrode,F3,True,-2.24507,-2.24507,0.5,True
whisper-small,mtrf,method_12,False,electrode,F3,True,-2.24507,-2.24507,0.75,True
whisper-small,mtrf,method_12,False,electrode,F3,True,-2.24507,-2.24507,1.0,True
whisper-small,mtrf,method_12,False,electrode,F3,True,-2.24507,-2.24507,1.5,True
whisper-small,mtrf,method_12,False,electrode,F3,True,-2.24507,-2.24507,2.0,True
whisper-small,mtrf,method_12,False,electrode,F3,True,-2.24507,-2.24507,2.5,False
whisper-small,mtrf,method_12,False,electrode,F4,True,-2.35944,-2.35944,0.25,True
whisper-small,mtrf,method_12,False,electrode,F4,True,-2.35944,-2.35944,0.5,True
whisper-small,mtrf,method_12,False,electrode,F4,True,-2.35944,-2.35944,0.75,True
whisper-small,mtrf,method_12,False,electrode,F4,True,-2.35944,-2.35944,1.0,True
whisper-small,mtrf,method_12,False,electrode,F4,True,-2.35944,-2.35944,1.5,True
whisper-small,mtrf,method_12,False,electrode,F4,True,-2.35944,-2.35944,2.0,True
whisper-small,mtrf,method_12,False,electrode,F4,True,-2.35944,-2.35944,2.5,False
whisper-small,mtrf,method_12,False,electrode,FCz,True,-0.34083,-0.34083,0.25,True
whisper-small,mtrf,method_12,False,electrode,FCz,True,-0.34083,-0.34083,0.5,False
whisper-small,mtrf,method_12,False,electrode,FCz,True,-0.34083,-0.34083,0.75,False
whisper-small,mtrf,method_12,False,electrode,FCz,True,-0.34083,-0.34083,1.0,False
whisper-small,mtrf,method_12,False,electrode,FCz,True,-0.34083,-0.34083,1.5,False
whisper-small,mtrf,method_12,False,electrode,FCz,True,-0.34083,-0.34083,2.0,False
whisper-small,mtrf,method_12,False,electrode,FCz,True,-0.34083,-0.34083,2.5,False
whisper-small,mtrf,method_12,False,electrode,Cz,False,-0.61067,-0.94642,0.25,False
whisper-small,mtrf,method_12,False,electrode,Cz,False,-0.61067,-0.94642,0.5,False
whisper-small,mtrf,method_12,False,electrode,Cz,False,-0.61067,-0.94642,0.75,False
whisper-small,mtrf,method_12,False,electrode,Cz,False,-0.61067,-0.94642,1.0,False
whisper-small,mtrf,method_12,False,electrode,Cz,False,-0.61067,-0.94642,1.5,False
whisper-small,mtrf,method_12,False,electrode,Cz,False,-0.61067,-0.94642,2.0,False
whisper-small,mtrf,method_12,False,electrode,Cz,False,-0.61067,-0.94642,2.5,False
whisper-small,mtrf,method_12,False,electrode,C3,True,-0.40695,-0.40695,0.25,True
whisper-small,mtrf,method_12,False,electrode,C3,True,-0.40695,-0.40695,0.5,False
whisper-small,mtrf,method_12,False,electrode,C3,True,-0.40695,-0.40695,0.75,False
whisper-small,mtrf,method_12,False,electrode,C3,True,-0.40695,-0.40695,1.0,False
whisper-small,mtrf,method_12,False,electrode,C3,True,-0.40695,-0.40695,1.5,False
whisper-small,mtrf,method_12,False,electrode,C3,True,-0.40695,-0.40695,2.0,False
whisper-small,mtrf,method_12,False,electrode,C3,True,-0.40695,-0.40695,2.5,False
whisper-small,mtrf,method_12,False,electrode,C4,True,-0.98317,-1.06037,0.25,True
whisper-small,mtrf,method_12,False,electrode,C4,True,-0.98317,-1.06037,0.5,True
whisper-small,mtrf,method_12,False,electrode,C4,True,-0.98317,-1.06037,0.75,True
whisper-small,mtrf,method_12,False,electrode,C4,True,-0.98317,-1.06037,1.0,False
whisper-small,mtrf,method_12,False,electrode,C4,True,-0.98317,-1.06037,1.5,False
whisper-small,mtrf,method_12,False,electrode,C4,True,-0.98317,-1.06037,2.0,False
whisper-small,mtrf,method_12,False,electrode,C4,True,-0.98317,-1.06037,2.5,False
whisper-small,mtrf,method_12_counter,True,electrode,Fz,True,0.022,-0.06405,0.25,False
whisper-small,mtrf,method_12_counter,True,electrode,Fz,True,0.022,-0.06405,0.5,False
whisper-small,mtrf,method_12_counter,True,electrode,Fz,True,0.022,-0.06405,0.75,False
whisper-small,mtrf,method_12_counter,True,electrode,Fz,True,0.022,-0.06405,1.0,False
whisper-small,mtrf,method_12_counter,True,electrode,Fz,True,0.022,-0.06405,1.5,False
whisper-small,mtrf,method_12_counter,True,electrode,Fz,True,0.022,-0.06405,2.0,False
whisper-small,mtrf,method_12_counter,True,electrode,Fz,True,0.022,-0.06405,2.5,False
whisper-small,mtrf,method_12_counter,True,electrode,F3,True,-0.71055,-1.26321,0.25,True
whisper-small,mtrf,method_12_counter,True,electrode,F3,True,-0.71055,-1.26321,0.5,True
whisper-small,mtrf,method_12_counter,True,electrode,F3,True,-0.71055,-1.26321,0.75,False
whisper-small,mtrf,method_12_counter,True,electrode,F3,True,-0.71055,-1.26321,1.0,False
whisper-small,mtrf,method_12_counter,True,electrode,F3,True,-0.71055,-1.26321,1.5,False
whisper-small,mtrf,method_12_counter,True,electrode,F3,True,-0.71055,-1.26321,2.0,False
whisper-small,mtrf,method_12_counter,True,electrode,F3,True,-0.71055,-1.26321,2.5,False
whisper-small,mtrf,method_12_counter,True,electrode,F4,True,0.09365,-0.67187,0.25,False
whisper-small,mtrf,method_12_counter,True,electrode,F4,True,0.09365,-0.67187,0.5,False
whisper-small,mtrf,method_12_counter,True,electrode,F4,True,0.09365,-0.67187,0.75,False
whisper-small,mtrf,method_12_counter,True,electrode,F4,True,0.09365,-0.67187,1.0,False
whisper-small,mtrf,method_12_counter,True,electrode,F4,True,0.09365,-0.67187,1.5,False
whisper-small,mtrf,method_12_counter,True,electrode,F4,True,0.09365,-0.67187,2.0,False
whisper-small,mtrf,method_12_counter,True,electrode,F4,True,0.09365,-0.67187,2.5,False
whisper-small,mtrf,method_12_counter,True,electrode,FCz,False,0.08957,0.08957,0.25,False
whisper-small,mtrf,method_12_counter,True,electrode,FCz,False,0.08957,0.08957,0.5,False
whisper-small,mtrf,method_12_counter,True,electrode,FCz,False,0.08957,0.08957,0.75,False
whisper-small,mtrf,method_12_counter,True,electrode,FCz,False,0.08957,0.08957,1.0,False
